Country,Year,Primary,Secondary,Tertiary,Region
,1980,96,69,"18,5","Eastern Europe"
,1985,97,78,"21,2","Eastern Europe"
,1990,83,63,"32,6","Eastern Europe"
,1995,"91,2","76,23","49,9","Eastern Europe"
,2000,100,"90,73",52,"Eastern Europe"
,2005,99,"88,84",48,"Eastern Europe"
,2010,100,"88,84",66,"Eastern Europe"
,,,,,
,,,,,
,,,,,
,,,,,
"Czech Republic",1820,"29,75","0,01","0,01","Eastern Europe"
,1825,"32,05","0,01","0,01","Eastern Europe"
,1830,"34,44","0,02","0,01","Eastern Europe"
,1835,"36,92","0,02","0,01","Eastern Europe"
,1840,"39,47","0,03","0,02","Eastern Europe"
,1845,"42,08","0,04","0,02","Eastern Europe"
,1850,"44,74","0,06","0,03","Eastern Europe"
,1855,"47,43","0,07","0,03","Eastern Europe"
,1860,"50,13","0,1","0,04","Eastern Europe"
,1865,"52,84","0,13","0,05","Eastern Europe"
,1870,"55,54","0,17","0,06","Eastern Europe"
,1875,"58,21","0,22","0,08","Eastern Europe"
,1880,"60,83","0,29","0,1","Eastern Europe"
,1885,"63,4","0,38","0,13","Eastern Europe"
,1890,"65,9","0,5","0,16","Eastern Europe"
,1895,"68,32","0,65","0,21","Eastern Europe"
,1900,"70,64","0,86","0,26","Eastern Europe"
,1905,"72,87","1,12","0,33","Eastern Europe"
,1910,75,"1,47","0,41","Eastern Europe"
,1915,"77,5","1,93","0,52","Eastern Europe"
,1920,"80,01","2,52","0,65","Eastern Europe"
,1925,"82,51","3,29","0,82","Eastern Europe"
,1930,"85,02","4,29","1,03","Eastern Europe"
,1935,"87,53","5,56","1,47","Eastern Europe"
,1940,"90,03","7,19","2,27","Eastern Europe"
,1945,"92,54","9,26","3,59","Eastern Europe"
,1950,"95,04","11,84","4,62","Eastern Europe"
,1955,100,"22,35","5,91","Eastern Europe"
,1960,"93,12",34,"7,54","Eastern Europe"
,1965,"93,12",43,"10,7","Eastern Europe"
,1970,"94,08",39,8,"Eastern Europe"
,1975,"95,06",44,"9,9","Eastern Europe"
,1980,"90,16",49,"14,5","Eastern Europe"
,1985,"97,02",49,"13,5","Eastern Europe"
,1990,"93,1","84,15","16,2","Eastern Europe"
,1995,"93,1","88,36","18,63","Eastern Europe"
,2000,100,"89,29",29,"Eastern Europe"
,2005,"98,15","94,37",53,"Eastern Europe"
,2010,100,"93,34",74,"Eastern Europe"
,,,,,
,,,,,
,,,,,
,,,,,
Hungary,1820,"13,54",0,0,"Eastern Europe"
,1825,"15,12",0,0,"Eastern Europe"
,1830,"16,85",0,0,"Eastern Europe"
,1835,"18,74",0,0,"Eastern Europe"
,1840,"20,79",0,0,"Eastern Europe"
,1845,"22,99",0,0,"Eastern Europe"
,1850,"25,36",0,0,"Eastern Europe"
,1855,"27,88",0,0,"Eastern Europe"
,1860,"30,56",0,0,"Eastern Europe"
,1865,"33,37",0,0,"Eastern Europe"
,1870,"41,6",0,0,"Eastern Europe"
,1875,"49,83",0,0,"Eastern Europe"
,1880,"58,05",0,0,"Eastern Europe"
,1885,"66,28",0,"0,01","Eastern Europe"
,1890,"74,51",0,"0,01","Eastern Europe"
,1895,"78,95",0,"0,01","Eastern Europe"
,1900,"83,4",0,"0,02","Eastern Europe"
,1905,"87,84",0,"0,03","Eastern Europe"
,1910,"77,71",0,"0,04","Eastern Europe"
,1915,"67,57",0,"0,06","Eastern Europe"
,1920,"57,44",0,"0,08","Eastern Europe"
,1925,"47,31",0,"0,12","Eastern Europe"
,1930,"57,57","2,55","0,17","Eastern Europe"
,1935,"67,84","3,01","0,25","Eastern Europe"
,1940,"78,1","4,93","0,35","Eastern Europe"
,1945,"88,36","6,85","0,79","Eastern Europe"
,1950,"98,63","8,14","1,23","Eastern Europe"
,1955,"93,23","12,56","1,49","Eastern Europe"
,1960,98,33,"4,21","Eastern Europe"
,1965,97,48,"9,95","Eastern Europe"
,1970,93,37,"8,8","Eastern Europe"
,1975,"95,94","40,87","11,5","Eastern Europe"
,1980,95,"45,72","13,1","Eastern Europe"
,1985,98,70,"16,9","Eastern Europe"
,1990,87,78,"14,4","Eastern Europe"
,1995,"99,91",99,26,"Eastern Europe"
,2000,"97,88","95,51",40,"Eastern Europe"
,2005,"95,38","93,94",78,"Eastern Europe"
,2010,100,"97,66",70,"Eastern Europe"
,,,,,
,,,,,
,,,,,
,,,,,
Poland,1820,"21,13","0,01",0,"Eastern Europe"
,1825,"22,8","0,01",0,"Eastern Europe"
,1830,"24,57","0,01",0,"Eastern Europe"
,1835,"26,43","0,01",0,"Eastern Europe"
,1840,"28,37","0,02",0,"Eastern Europe"
,1845,"30,4","0,02",0,"Eastern Europe"
,1850,"32,52","0,03",0,"Eastern Europe"
,1855,"34,7","0,04",0,"Eastern Europe"
,1860,"36,96","0,05",0,"Eastern Europe"
,1865,"39,27","0,07","0,01","Eastern Europe"
,1870,"41,63","0,1","0,01","Eastern Europe"
,1875,"44,04","0,13","0,01","Eastern Europe"
,1880,"46,47","0,18","0,02","Eastern Europe"
,1885,"48,93","0,24","0,02","Eastern Europe"
,1890,"51,39","0,32","0,03","Eastern Europe"
,1895,"53,85","0,42","0,04","Eastern Europe"
,1900,"56,29","0,57","0,06","Eastern Europe"
,1905,"58,7","0,76","0,08","Eastern Europe"
,1910,"61,08","1,02","0,12","Eastern Europe"
,1915,"63,41","1,37","0,17","Eastern Europe"
,1920,"65,68","1,83","0,23","Eastern Europe"
,1925,"67,88","2,43","0,33","Eastern Europe"
,1930,"74,31","3,24","0,46","Eastern Europe"
,1935,"80,73","3,67","0,65","Eastern Europe"
,1940,"87,15","4,54","0,91","Eastern Europe"
,1945,"93,58","6,92","1,28","Eastern Europe"
,1950,100,"15,31","2,59","Eastern Europe"
,1955,"86,92","19,72","2,59","Eastern Europe"
,1960,"90,38","32,8","7,35","Eastern Europe"
,1965,87,41,"16,3","Eastern Europe"
,1970,95,44,"13,5","Eastern Europe"
,1975,96,"59,27","18,5","Eastern Europe"
,1980,98,74,"20,1","Eastern Europe"
,1985,99,76,"19,5","Eastern Europe"
,1990,97,80,25,"Eastern Europe"
,1995,"93,1","96,03","28,5","Eastern Europe"
,2000,98,"98,47",59,"Eastern Europe"
,2005,96,"98,47",74,"Eastern Europe"
,2010,"97,39","95,54",89,"Eastern Europe"
,,,,,
,,,,,
,,,,,
,,,,,
Romania,1820,"0,47","0,01",0,"Eastern Europe"
,1825,"0,58","0,01",0,"Eastern Europe"
,1830,"0,72","0,01",0,"Eastern Europe"
,1835,"0,88","0,01",0,"Eastern Europe"
,1840,"1,09","0,01",0,"Eastern Europe"
,1845,"1,34","0,02",0,"Eastern Europe"
,1850,"1,64","0,02",0,"Eastern Europe"
,1855,"2,02","0,03",0,"Eastern Europe"
,1860,"2,48","0,04",0,"Eastern Europe"
,1865,"3,04","0,05",0,"Eastern Europe"
,1870,"3,72","0,06",0,"Eastern Europe"
,1875,"4,54","0,08",0,"Eastern Europe"
,1880,"5,54","0,1",0,"Eastern Europe"
,1885,"6,75","0,13",0,"Eastern Europe"
,1890,"8,19","0,16","0,01","Eastern Europe"
,1895,"12,07","0,2","0,01","Eastern Europe"
,1900,"15,95","0,26","0,02","Eastern Europe"
,1905,"19,83","0,33","0,03","Eastern Europe"
,1910,"23,72","0,42","0,04","Eastern Europe"
,1915,"27,6","0,53","0,06","Eastern Europe"
,1920,"31,48","1,29","0,09","Eastern Europe"
,1925,"35,36","1,68","0,14","Eastern Europe"
,1930,"39,25","2,19","0,21","Eastern Europe"
,1935,"43,13","2,85","0,3","Eastern Europe"
,1940,"47,01","3,69","0,45","Eastern Europe"
,1945,"50,89","4,78","0,66","Eastern Europe"
,1950,"54,77","6,16","0,96","Eastern Europe"
,1955,"63,16","6,13","1,44","Eastern Europe"
,1960,"66,68","22,46","3,01","Eastern Europe"
,1965,"80,18","25,67","7,83","Eastern Europe"
,1970,"89,7","30,48","8,8","Eastern Europe"
,1975,"84,94","53,75","8,4","Eastern Europe"
,1980,"80,18","57,76","9,5","Eastern Europe"
,1985,"77,79","64,18","9,1","Eastern Europe"
,1990,77,73,"11,3","Eastern Europe"
,1995,"95,04","74,1",19,"Eastern Europe"
,2000,"89,57","80,82",25,"Eastern Europe"
,2005,100,"80,03",50,"Eastern Europe"
,2010,"94,56","93,7",65,"Eastern Europe"
,,,,,
,,,,,
,,,,,
,,,,,
"Russian Federation",1820,"0,46","0,01",0,"Eastern Europe"
,1825,"0,59","0,01",0,"Eastern Europe"
,1830,"0,74","0,01",0,"Eastern Europe"
,1835,"0,94","0,02",0,"Eastern Europe"
,1840,"1,19","0,03","0,01","Eastern Europe"
,1845,"1,5","0,03","0,01","Eastern Europe"
,1850,"1,89","0,04","0,01","Eastern Europe"
,1855,"2,39","0,06","0,01","Eastern Europe"
,1860,"3,01","0,08","0,01","Eastern Europe"
,1865,"3,78","0,1","0,02","Eastern Europe"
,1870,"4,75","0,13","0,03","Eastern Europe"
,1875,"5,94","0,18","0,03","Eastern Europe"
,1880,"7,42","0,23","0,04","Eastern Europe"
,1885,"7,11","0,31","0,06","Eastern Europe"
,1890,"11,2","0,4","0,07","Eastern Europe"
,1895,"15,28","0,53","0,1","Eastern Europe"
,1900,"19,36","0,7","0,12","Eastern Europe"
,1905,"22,02","0,92","0,21","Eastern Europe"
,1910,"24,68","1,21","0,27","Eastern Europe"
,1915,"27,34","1,59","0,35","Eastern Europe"
,1920,30,"2,08","0,45","Eastern Europe"
,1925,59,"3,67","0,63","Eastern Europe"
,1930,88,"4,98","1,17","Eastern Europe"
,1935,"89,5","6,73","2,24","Eastern Europe"
,1940,91,"9,03","3,64","Eastern Europe"
,1945,"92,5","12,01","5,15","Eastern Europe"
,1950,94,"15,81","7,67","Eastern Europe"
,1955,"95,5",45,"10,18","Eastern Europe"
,1960,97,81,"9,54","Eastern Europe"
,1965,"99,91",79,"26,5","Eastern Europe"
,1970,"98,98",100,"25,2","Eastern Europe"
,1975,"96,03",100,"22,9","Eastern Europe"
,1980,100,100,"21,2","Eastern Europe"
,1985,100,100,"62,8","Eastern Europe"
,1990,"86,13",99,"58,4","Eastern Europe"
,1995,100,91,"48,5","Eastern Europe"
,2000,100,"93,53","66,25","Eastern Europe"
,2005,"94,05","95,45",84,"Eastern Europe"
,2010,"98,01","96,91",87,"Eastern Europe"
,,,,,
,,,,,
,,,,,
,,,,,
Serbia,1820,"0,09",0,0,"Eastern Europe"
,1825,"0,12",0,0,"Eastern Europe"
,1830,"0,16",0,0,"Eastern Europe"
,1835,"0,21",0,0,"Eastern Europe"
,1840,"0,28",0,0,"Eastern Europe"
,1845,"0,38",0,0,"Eastern Europe"
,1850,"0,5",0,0,"Eastern Europe"
,1855,"0,66",0,0,"Eastern Europe"
,1860,"0,88",0,0,"Eastern Europe"
,1865,"1,17",0,0,"Eastern Europe"
,1870,"1,55",0,0,"Eastern Europe"
,1875,"2,06",0,0,"Eastern Europe"
,1880,"2,73",0,0,"Eastern Europe"
,1885,"3,6","0,12",0,"Eastern Europe"
,1890,"4,73","0,16",0,"Eastern Europe"
,1895,"2,63","0,2",0,"Eastern Europe"
,1900,"4,45","0,25",0,"Eastern Europe"
,1905,"5,93","0,32",0,"Eastern Europe"
,1910,"6,23","0,4","0,03","Eastern Europe"
,1915,"12,95","0,5","0,03","Eastern Europe"
,1920,"19,67","2,67","0,42","Eastern Europe"
,1925,"26,39","3,46","0,55","Eastern Europe"
,1930,"33,11","4,46","0,74","Eastern Europe"
,1935,"39,83","5,73","0,68","Eastern Europe"
,1940,"46,55","7,34","1,32","Eastern Europe"
,1945,"53,27","9,35","1,96","Eastern Europe"
,1950,"59,99","11,85","3,87","Eastern Europe"
,1955,"70,31","15,54","3,94","Eastern Europe"
,1960,"73,61","22,34","8,94","Eastern Europe"
,1965,"76,91","29,14","13,95","Eastern Europe"
,1970,"80,21","35,94","18,96","Eastern Europe"
,1975,"83,51","42,74","23,96","Eastern Europe"
,1980,"86,8","49,54","28,97","Eastern Europe"
,1985,"90,1","56,34","33,97","Eastern Europe"
,1990,"93,4","63,14","38,98","Eastern Europe"
,1995,"96,7","69,94","43,99","Eastern Europe"
,2000,100,"76,74","48,99","Eastern Europe"
,2005,100,"83,54",54,"Eastern Europe"
,2010,"95,48","90,34",56,"Eastern Europe"
,,,,,
,,,,,
,,,,,
,,,,,
Argentina,1820,"1,83",0,0,"Latin America and the Caribbean"
,1825,"2,36",0,0,"Latin America and the Caribbean"
,1830,"3,03",0,0,"Latin America and the Caribbean"
,1835,"3,89",0,0,"Latin America and the Caribbean"
,1840,"4,97",0,0,"Latin America and the Caribbean"
,1845,"6,34",0,0,"Latin America and the Caribbean"
,1850,"8,06",0,0,"Latin America and the Caribbean"
,1855,"10,19",0,0,"Latin America and the Caribbean"
,1860,"12,81",0,"0,01","Latin America and the Caribbean"
,1865,"15,98",0,"0,01","Latin America and the Caribbean"
,1870,"19,76",0,"0,01","Latin America and the Caribbean"
,1875,"20,08",0,"0,01","Latin America and the Caribbean"
,1880,"20,39",0,"0,02","Latin America and the Caribbean"
,1885,"20,7",0,"0,02","Latin America and the Caribbean"
,1890,"25,75",0,"0,03","Latin America and the Caribbean"
,1895,"30,8",0,"0,04","Latin America and the Caribbean"
,1900,"35,2",0,"0,05","Latin America and the Caribbean"
,1905,"39,6",0,"0,07","Latin America and the Caribbean"
,1910,"43,99","0,16","0,09","Latin America and the Caribbean"
,1915,"48,39","0,46","0,11","Latin America and the Caribbean"
,1920,"52,79","0,99","0,15","Latin America and the Caribbean"
,1925,"57,19","1,91","0,19","Latin America and the Caribbean"
,1930,"61,59","3,42","0,25","Latin America and the Caribbean"
,1935,"65,99","3,92","0,3","Latin America and the Caribbean"
,1940,"70,39","5,99","0,34","Latin America and the Caribbean"
,1945,"74,79","7,28","1,16","Latin America and the Caribbean"
,1950,"79,18","13,53","1,4","Latin America and the Caribbean"
,1955,"86,54","17,94","3,61","Latin America and the Caribbean"
,1960,90,26,"7,24","Latin America and the Caribbean"
,1965,93,26,"11,4","Latin America and the Caribbean"
,1970,97,37,"12,4","Latin America and the Caribbean"
,1975,97,45,"27,2","Latin America and the Caribbean"
,1980,"94,33","51,1","22,1","Latin America and the Caribbean"
,1985,"96,11","57,2","37,8","Latin America and the Caribbean"
,1990,100,"56,44","43,1","Latin America and the Caribbean"
,1995,100,"76,14","41,8","Latin America and the Caribbean"
,2000,100,"84,55",65,"Latin America and the Caribbean"
,2005,100,"76,5",76,"Latin America and the Caribbean"
,2010,100,"82,66",90,"Latin America and the Caribbean"
,,,,,
,,,,,
,,,,,
,,,,,
Barbados,1820,"1,99",0,0,"Latin America and the Caribbean"
,1825,"2,5","0,01",0,"Latin America and the Caribbean"
,1830,"3,14","0,01",0,"Latin America and the Caribbean"
,1835,"3,93","0,01",0,"Latin America and the Caribbean"
,1840,"4,92","0,01",0,"Latin America and the Caribbean"
,1845,"6,13","0,02",0,"Latin America and the Caribbean"
,1850,"7,63","0,02",0,"Latin America and the Caribbean"
,1855,"9,44","0,03",0,"Latin America and the Caribbean"
,1860,"11,64","0,04",0,"Latin America and the Caribbean"
,1865,"14,27","0,06",0,"Latin America and the Caribbean"
,1870,"17,38","0,08",0,"Latin America and the Caribbean"
,1875,21,"0,11",0,"Latin America and the Caribbean"
,1880,"25,14","0,14",0,"Latin America and the Caribbean"
,1885,"29,81","0,19",0,"Latin America and the Caribbean"
,1890,"38,08","0,26","0,01","Latin America and the Caribbean"
,1895,"46,36","0,35","0,01","Latin America and the Caribbean"
,1900,"54,64","0,47","0,01","Latin America and the Caribbean"
,1905,"62,91","0,63","0,01","Latin America and the Caribbean"
,1910,"71,19","0,85","0,02","Latin America and the Caribbean"
,1915,"70,89","1,14","0,02","Latin America and the Caribbean"
,1920,"70,58","1,53","0,03","Latin America and the Caribbean"
,1925,"70,28","2,05","0,03","Latin America and the Caribbean"
,1930,"69,98","2,75","0,04","Latin America and the Caribbean"
,1935,"69,67","3,67","0,06","Latin America and the Caribbean"
,1940,"69,37","4,89","0,07","Latin America and the Caribbean"
,1945,"69,06","17,6","0,09","Latin America and the Caribbean"
,1950,"68,76","30,32","0,12","Latin America and the Caribbean"
,1955,"70,95","31,22","0,12","Latin America and the Caribbean"
,1960,"81,37","32,3","0,86","Latin America and the Caribbean"
,1965,"78,83","29,45","2,47","Latin America and the Caribbean"
,1970,89,"68,4","3,9","Latin America and the Caribbean"
,1975,100,76,"6,9","Latin America and the Caribbean"
,1980,97,85,"16,3","Latin America and the Caribbean"
,1985,"87,78",90,19,"Latin America and the Caribbean"
,1990,90,74,"20,9","Latin America and the Caribbean"
,1995,90,"77,7","33,9","Latin America and the Caribbean"
,2000,94,100,61,"Latin America and the Caribbean"
,2005,95,100,81,"Latin America and the Caribbean"
,2010,97,100,93,"Latin America and the Caribbean"
,,,,,
,,,,,
,,,,,
,,,,,
Belize,1820,"0,36",0,0,"Latin America and the Caribbean"
,1825,"0,47",0,0,"Latin America and the Caribbean"
,1830,"0,62",0,0,"Latin America and the Caribbean"
,1835,"0,81",0,0,"Latin America and the Caribbean"
,1840,"1,07",0,0,"Latin America and the Caribbean"
,1845,"1,4",0,0,"Latin America and the Caribbean"
,1850,"1,84",0,0,"Latin America and the Caribbean"
,1855,"2,41",0,0,"Latin America and the Caribbean"
,1860,"3,14",0,0,"Latin America and the Caribbean"
,1865,"4,1",0,0,"Latin America and the Caribbean"
,1870,"5,33",0,0,"Latin America and the Caribbean"
,1875,"6,9",0,0,"Latin America and the Caribbean"
,1880,"8,89",0,0,"Latin America and the Caribbean"
,1885,"11,38",0,0,"Latin America and the Caribbean"
,1890,"14,47",0,0,"Latin America and the Caribbean"
,1895,"18,22",0,0,"Latin America and the Caribbean"
,1900,"22,69",0,0,"Latin America and the Caribbean"
,1905,"27,89",0,0,"Latin America and the Caribbean"
,1910,"33,77",0,0,"Latin America and the Caribbean"
,1915,"40,2",0,0,"Latin America and the Caribbean"
,1920,47,0,0,"Latin America and the Caribbean"
,1925,"50,79",0,0,"Latin America and the Caribbean"
,1930,"54,57",0,0,"Latin America and the Caribbean"
,1935,"58,36",0,0,"Latin America and the Caribbean"
,1940,"62,14",0,0,"Latin America and the Caribbean"
,1945,"65,93",0,0,"Latin America and the Caribbean"
,1950,"69,71",0,0,"Latin America and the Caribbean"
,1955,"73,5",0,0,"Latin America and the Caribbean"
,1960,"77,29",0,0,"Latin America and the Caribbean"
,1965,"81,07","3,71",0,"Latin America and the Caribbean"
,1970,"84,86","8,9",0,"Latin America and the Caribbean"
,1975,"88,64","15,7",0,"Latin America and the Caribbean"
,1980,"92,43",24,0,"Latin America and the Caribbean"
,1985,"96,21","33,42",0,"Latin America and the Caribbean"
,1990,100,"43,39",0,"Latin America and the Caribbean"
,1995,"98,7","41,99",0,"Latin America and the Caribbean"
,2000,100,"64,62",19,"Latin America and the Caribbean"
,2005,100,"74,53",20,"Latin America and the Caribbean"
,2010,100,"76,92",28,"Latin America and the Caribbean"
,,,,,
,,,,,
,,,,,
,,,,,
Bolivia,1820,"0,14",0,0,"Latin America and the Caribbean"
,1825,"0,18",0,0,"Latin America and the Caribbean"
,1830,"0,23",0,0,"Latin America and the Caribbean"
,1835,"0,3",0,0,"Latin America and the Caribbean"
,1840,"0,38",0,0,"Latin America and the Caribbean"
,1845,"0,49",0,"0,01","Latin America and the Caribbean"
,1850,"0,63",0,"0,01","Latin America and the Caribbean"
,1855,"0,8",0,"0,01","Latin America and the Caribbean"
,1860,"1,02",0,"0,01","Latin America and the Caribbean"
,1865,"1,3",0,"0,01","Latin America and the Caribbean"
,1870,"1,66",0,"0,01","Latin America and the Caribbean"
,1875,"2,12",0,"0,02","Latin America and the Caribbean"
,1880,"2,7",0,"0,02","Latin America and the Caribbean"
,1885,"3,43",0,"0,03","Latin America and the Caribbean"
,1890,"4,35",0,"0,03","Latin America and the Caribbean"
,1895,"7,4",0,"0,04","Latin America and the Caribbean"
,1900,"10,45",0,"0,05","Latin America and the Caribbean"
,1905,"13,51",0,"0,06","Latin America and the Caribbean"
,1910,"16,56",0,"0,07","Latin America and the Caribbean"
,1915,"19,61",0,"0,09","Latin America and the Caribbean"
,1920,"22,66",0,"0,11","Latin America and the Caribbean"
,1925,"25,71",0,"0,13","Latin America and the Caribbean"
,1930,"28,77",0,"0,27","Latin America and the Caribbean"
,1935,"31,82",0,"0,33","Latin America and the Caribbean"
,1940,"34,87",0,"0,59","Latin America and the Caribbean"
,1945,"37,92",0,"0,84","Latin America and the Caribbean"
,1950,"40,97","4,26","1,05","Latin America and the Caribbean"
,1955,"44,02","5,38","1,31","Latin America and the Caribbean"
,1960,"47,08","4,52","1,64","Latin America and the Caribbean"
,1965,"58,15","6,32","2,46","Latin America and the Caribbean"
,1970,"57,23","9,03","5,08","Latin America and the Caribbean"
,1975,"71,08","11,74","6,51","Latin America and the Caribbean"
,1980,72,14,"7,5","Latin America and the Caribbean"
,1985,75,24,13,"Latin America and the Caribbean"
,1990,78,25,"18,04","Latin America and the Caribbean"
,1995,78,"26,25",24,"Latin America and the Caribbean"
,2000,100,"73,35",29,"Latin America and the Caribbean"
,2005,100,"77,82",34,"Latin America and the Caribbean"
,2010,"92,04","74,53","39,27","Latin America and the Caribbean"
,,,,,
,,,,,
,,,,,
,,,,,
Brazil,1820,"0,04",0,0,"Latin America and the Caribbean"
,1825,"0,05",0,0,"Latin America and the Caribbean"
,1830,"0,06","0,01",0,"Latin America and the Caribbean"
,1835,"0,08","0,01",0,"Latin America and the Caribbean"
,1840,"0,11","0,01",0,"Latin America and the Caribbean"
,1845,"0,14","0,01",0,"Latin America and the Caribbean"
,1850,"0,18","0,01",0,"Latin America and the Caribbean"
,1855,"0,23","0,02",0,"Latin America and the Caribbean"
,1860,"0,3","0,02",0,"Latin America and the Caribbean"
,1865,"0,39","0,03",0,"Latin America and the Caribbean"
,1870,"0,51","0,04","0,01","Latin America and the Caribbean"
,1875,3,"0,05","0,01","Latin America and the Caribbean"
,1880,"5,49","0,06","0,01","Latin America and the Caribbean"
,1885,"7,98","0,07","0,01","Latin America and the Caribbean"
,1890,"10,47","0,09","0,01","Latin America and the Caribbean"
,1895,"12,96","0,11","0,02","Latin America and the Caribbean"
,1900,"15,45","0,14","0,02","Latin America and the Caribbean"
,1905,"17,94","0,18","0,03","Latin America and the Caribbean"
,1910,"20,43","0,22","0,03","Latin America and the Caribbean"
,1915,"22,92","0,27","0,04","Latin America and the Caribbean"
,1920,"25,41","0,34","0,05","Latin America and the Caribbean"
,1925,"27,9","0,43","0,07","Latin America and the Caribbean"
,1930,"30,39","0,78","0,08","Latin America and the Caribbean"
,1935,"32,88","1,15","0,1","Latin America and the Caribbean"
,1940,"34,32","1,69","0,13","Latin America and the Caribbean"
,1945,"35,76","2,68","0,16","Latin America and the Caribbean"
,1950,"37,2","3,2","0,2","Latin America and the Caribbean"
,1955,"43,88","4,21","0,28","Latin America and the Caribbean"
,1960,"81,81","3,45","0,89","Latin America and the Caribbean"
,1965,"58,32","6,55","1,37","Latin America and the Caribbean"
,1970,"67,23","9,31","3,9","Latin America and the Caribbean"
,1975,"73,95",15,"9,22","Latin America and the Caribbean"
,1980,"77,6",16,"11,7","Latin America and the Caribbean"
,1985,80,"16,44","11,4","Latin America and the Caribbean"
,1990,85,16,"11,6","Latin America and the Caribbean"
,1995,85,"16,8","12,2","Latin America and the Caribbean"
,2000,100,"89,38","16,05","Latin America and the Caribbean"
,2005,100,"91,02","25,48","Latin America and the Caribbean"
,2010,100,"93,06","29,96","Latin America and the Caribbean"
,,,,,
,,,,,
,,,,,
,,,,,
Chile,1820,"1,24",0,0,"Latin America and the Caribbean"
,1825,"1,55",0,0,"Latin America and the Caribbean"
,1830,"1,94",0,0,"Latin America and the Caribbean"
,1835,"2,42",0,0,"Latin America and the Caribbean"
,1840,"3,01",0,0,"Latin America and the Caribbean"
,1845,"3,74",0,0,"Latin America and the Caribbean"
,1850,"4,65",0,"0,01","Latin America and the Caribbean"
