country,year,primary,secondary,tertiary,region
gambia,1890,0,0,0,"sub-saharan africa"
gambia,1895,0,0,0,"sub-saharan africa"
gambia,1900,0,0,0,"sub-saharan africa"
gambia,1905,0,0,0,"sub-saharan africa"
gambia,1910,0,0,0,"sub-saharan africa"
gambia,1915,0,0,0,"sub-saharan africa"
gambia,1920,0,0,0,"sub-saharan africa"
gambia,1925,0,0,0,"sub-saharan africa"
gambia,1930,0,0,0,"sub-saharan africa"
gambia,1935,0,0,0,"sub-saharan africa"
gambia,1940,0,0,0,"sub-saharan africa"
gambia,1945,1,0,0,"sub-saharan africa"
gambia,1950,1,0,0,"sub-saharan africa"
gambia,1955,4,0,0,"sub-saharan africa"
gambia,1960,7,2,0,"sub-saharan africa"
gambia,1965,11,3,0,"sub-saharan africa"
gambia,1970,13,4,0,"sub-saharan africa"
gambia,1975,13,3,0,"sub-saharan africa"
gambia,1980,35,6,0,"sub-saharan africa"
gambia,1985,53,10,0,"sub-saharan africa"
gambia,1990,43,11,0,"sub-saharan africa"
gambia,1995,54,18,1,"sub-saharan africa"
gambia,2000,76,26,0,"sub-saharan africa"
gambia,2005,85,38,0,"sub-saharan africa"
gambia,2010,83,54,0,"sub-saharan africa"
ghana,1820,0,0,0,"sub-saharan africa"
ghana,1825,0,0,0,"sub-saharan africa"
ghana,1830,0,0,0,"sub-saharan africa"
ghana,1835,0,0,0,"sub-saharan africa"
ghana,1840,0,0,0,"sub-saharan africa"
ghana,1845,0,0,0,"sub-saharan africa"
ghana,1850,0,0,0,"sub-saharan africa"
ghana,1855,0,0,0,"sub-saharan africa"
ghana,1860,0,0,0,"sub-saharan africa"
ghana,1865,0,0,0,"sub-saharan africa"
ghana,1870,0,0,0,"sub-saharan africa"
ghana,1875,0,0,0,"sub-saharan africa"
ghana,1880,0,0,0,"sub-saharan africa"
ghana,1885,0,0,0,"sub-saharan africa"
ghana,1890,0,0,0,"sub-saharan africa"
ghana,1895,0,0,0,"sub-saharan africa"
ghana,1900,0,0,0,"sub-saharan africa"
ghana,1905,1,0,0,"sub-saharan africa"
ghana,1910,1,0,0,"sub-saharan africa"
ghana,1915,1,0,0,"sub-saharan africa"
ghana,1920,2,0,0,"sub-saharan africa"
ghana,1925,3,0,0,"sub-saharan africa"
ghana,1930,4,0,0,"sub-saharan africa"
ghana,1935,5,0,0,"sub-saharan africa"
ghana,1940,7,0,0,"sub-saharan africa"
ghana,1945,9,0,0,"sub-saharan africa"
ghana,1950,12,1,0,"sub-saharan africa"
ghana,1955,27,2,0,"sub-saharan africa"
ghana,1960,25,1,0,"sub-saharan africa"
ghana,1965,56,2,0,"sub-saharan africa"
ghana,1970,37,2,0,"sub-saharan africa"
ghana,1975,42,6,0,"sub-saharan africa"
ghana,1980,44,7,0,"sub-saharan africa"
ghana,1985,43,2,0,"sub-saharan africa"
ghana,1990,47,7,0,"sub-saharan africa"
ghana,1995,47,7,0,"sub-saharan africa"
ghana,2000,78,35,1,"sub-saharan africa"
ghana,2005,83,46,4,"sub-saharan africa"
ghana,2010,100,56,7,"sub-saharan africa"
kenya,1820,0,0,0,"sub-saharan africa"
kenya,1825,0,0,0,"sub-saharan africa"
kenya,1830,0,0,0,"sub-saharan africa"
kenya,1835,0,0,0,"sub-saharan africa"
kenya,1840,0,0,0,"sub-saharan africa"
kenya,1845,0,0,0,"sub-saharan africa"
kenya,1850,0,0,0,"sub-saharan africa"
kenya,1855,0,0,0,"sub-saharan africa"
kenya,1860,0,0,0,"sub-saharan africa"
kenya,1865,0,0,0,"sub-saharan africa"
kenya,1870,0,0,0,"sub-saharan africa"
kenya,1875,0,0,0,"sub-saharan africa"
kenya,1880,0,0,0,"sub-saharan africa"
kenya,1885,0,0,0,"sub-saharan africa"
kenya,1890,0,0,0,"sub-saharan africa"
kenya,1895,0,0,0,"sub-saharan africa"
kenya,1900,1,0,0,"sub-saharan africa"
kenya,1905,1,0,0,"sub-saharan africa"
kenya,1910,1,0,0,"sub-saharan africa"
kenya,1915,2,0,0,"sub-saharan africa"
kenya,1920,3,0,0,"sub-saharan africa"
kenya,1925,4,0,0,"sub-saharan africa"
kenya,1930,6,0,0,"sub-saharan africa"
kenya,1935,8,0,0,"sub-saharan africa"
kenya,1940,11,0,0,"sub-saharan africa"
kenya,1945,14,0,0,"sub-saharan africa"
kenya,1950,18,0,0,"sub-saharan africa"
kenya,1955,19,0,0,"sub-saharan africa"
kenya,1960,26,2,0,"sub-saharan africa"
kenya,1965,34,2,0,"sub-saharan africa"
kenya,1970,43,5,0,"sub-saharan africa"
kenya,1975,79,8,0,"sub-saharan africa"
kenya,1980,84,13,0,"sub-saharan africa"
kenya,1985,81,14,0,"sub-saharan africa"
kenya,1990,78,22,0,"sub-saharan africa"
kenya,1995,73,21,1,"sub-saharan africa"
kenya,2000,89,33,2,"sub-saharan africa"
kenya,2005,99,41,2,"sub-saharan africa"
kenya,2010,100,48,3,"sub-saharan africa"
lesotho,1820,0,0,0,"sub-saharan africa"
lesotho,1825,0,0,0,"sub-saharan africa"
lesotho,1830,0,0,0,"sub-saharan africa"
lesotho,1835,0,0,0,"sub-saharan africa"
lesotho,1840,0,0,0,"sub-saharan africa"
lesotho,1845,0,0,0,"sub-saharan africa"
lesotho,1850,0,0,0,"sub-saharan africa"
lesotho,1855,0,0,0,"sub-saharan africa"
lesotho,1860,0,0,0,"sub-saharan africa"
lesotho,1865,0,0,0,"sub-saharan africa"
lesotho,1870,0,0,0,"sub-saharan africa"
lesotho,1875,0,0,0,"sub-saharan africa"
lesotho,1880,0,0,0,"sub-saharan africa"
lesotho,1885,1,0,0,"sub-saharan africa"
lesotho,1890,1,0,0,"sub-saharan africa"
lesotho,1895,2,0,0,"sub-saharan africa"
lesotho,1900,3,0,0,"sub-saharan africa"
lesotho,1905,5,0,0,"sub-saharan africa"
lesotho,1910,7,0,0,"sub-saharan africa"
lesotho,1915,10,0,0,"sub-saharan africa"
lesotho,1920,14,0,0,"sub-saharan africa"
lesotho,1925,19,0,0,"sub-saharan africa"
lesotho,1930,26,0,0,"sub-saharan africa"
lesotho,1935,39,0,0,"sub-saharan africa"
lesotho,1940,52,0,0,"sub-saharan africa"
lesotho,1945,64,0,0,"sub-saharan africa"
lesotho,1950,77,0,0,"sub-saharan africa"
lesotho,1955,79,1,0,"sub-saharan africa"
lesotho,1960,75,3,0,"sub-saharan africa"
lesotho,1965,84,3,0,"sub-saharan africa"
lesotho,1970,84,6,0,"sub-saharan africa"
lesotho,1975,79,12,0,"sub-saharan africa"
lesotho,1980,78,16,2,"sub-saharan africa"
lesotho,1985,82,17,1,"sub-saharan africa"
lesotho,1990,77,19,1,"sub-saharan africa"
lesotho,1995,82,32,2,"sub-saharan africa"
lesotho,2000,100,34,3,"sub-saharan africa"
lesotho,2005,97,35,4,"sub-saharan africa"
lesotho,2010,90,43,13,"sub-saharan africa"
liberia,1820,0,0,0,"sub-saharan africa"
liberia,1825,0,0,0,"sub-saharan africa"
liberia,1830,0,0,0,"sub-saharan africa"
liberia,1835,0,0,0,"sub-saharan africa"
liberia,1840,0,0,0,"sub-saharan africa"
liberia,1845,0,0,0,"sub-saharan africa"
liberia,1850,0,0,0,"sub-saharan africa"
liberia,1855,0,0,0,"sub-saharan africa"
liberia,1860,0,0,0,"sub-saharan africa"
liberia,1865,0,0,0,"sub-saharan africa"
liberia,1870,0,0,0,"sub-saharan africa"
liberia,1875,0,0,0,"sub-saharan africa"
liberia,1880,0,0,0,"sub-saharan africa"
liberia,1885,0,0,0,"sub-saharan africa"
liberia,1890,0,0,0,"sub-saharan africa"
liberia,1895,0,0,0,"sub-saharan africa"
liberia,1900,0,0,0,"sub-saharan africa"
liberia,1905,0,0,0,"sub-saharan africa"
liberia,1910,1,0,0,"sub-saharan africa"
liberia,1915,1,0,0,"sub-saharan africa"
liberia,1920,1,0,0,"sub-saharan africa"
liberia,1925,2,0,0,"sub-saharan africa"
liberia,1930,3,0,0,"sub-saharan africa"
liberia,1935,4,0,0,"sub-saharan africa"
liberia,1940,5,0,0,"sub-saharan africa"
liberia,1945,6,0,0,"sub-saharan africa"
liberia,1950,8,0,0,"sub-saharan africa"
liberia,1955,8,0,0,"sub-saharan africa"
liberia,1960,16,0,0,"sub-saharan africa"
liberia,1965,20,2,0,"sub-saharan africa"
liberia,1970,29,3,0,"sub-saharan africa"
liberia,1975,35,7,0,"sub-saharan africa"
liberia,1980,50,11,1,"sub-saharan africa"
liberia,1985,24,11,1,"sub-saharan africa"
liberia,1990,35,10,1,"sub-saharan africa"
liberia,1995,40,10,1,"sub-saharan africa"
liberia,2000,89,29,14,"sub-saharan africa"
liberia,2005,83,36,10,"sub-saharan africa"
liberia,2010,88,43,6,"sub-saharan africa"
malawi,1820,0,0,0,"sub-saharan africa"
malawi,1825,0,0,0,"sub-saharan africa"
malawi,1830,0,0,0,"sub-saharan africa"
malawi,1835,0,0,0,"sub-saharan africa"
malawi,1840,0,0,0,"sub-saharan africa"
malawi,1845,0,0,0,"sub-saharan africa"
malawi,1850,0,0,0,"sub-saharan africa"
malawi,1855,0,0,0,"sub-saharan africa"
malawi,1860,0,0,0,"sub-saharan africa"
malawi,1865,0,0,0,"sub-saharan africa"
malawi,1870,0,0,0,"sub-saharan africa"
malawi,1875,0,0,0,"sub-saharan africa"
malawi,1880,0,0,0,"sub-saharan africa"
malawi,1885,0,0,0,"sub-saharan africa"
malawi,1890,0,0,0,"sub-saharan africa"
malawi,1895,0,0,0,"sub-saharan africa"
malawi,1900,1,0,0,"sub-saharan africa"
malawi,1905,1,0,0,"sub-saharan africa"
malawi,1910,2,0,0,"sub-saharan africa"
malawi,1915,4,0,0,"sub-saharan africa"
malawi,1920,6,0,0,"sub-saharan africa"
malawi,1925,8,0,0,"sub-saharan africa"
malawi,1930,12,0,0,"sub-saharan africa"
malawi,1935,18,0,0,"sub-saharan africa"
malawi,1940,25,0,0,"sub-saharan africa"
malawi,1945,33,0,0,"sub-saharan africa"
malawi,1950,43,0,0,"sub-saharan africa"
malawi,1955,40,0,0,"sub-saharan africa"
malawi,1960,33,0,0,"sub-saharan africa"
malawi,1965,24,0,0,"sub-saharan africa"
malawi,1970,19,0,0,"sub-saharan africa"
malawi,1975,33,1,0,"sub-saharan africa"
malawi,1980,39,1,0,"sub-saharan africa"
malawi,1985,43,1,0,"sub-saharan africa"
malawi,1990,47,2,0,"sub-saharan africa"
malawi,1995,100,3,0,"sub-saharan africa"
malawi,2000,100,25,0,"sub-saharan africa"
malawi,2005,100,25,0,"sub-saharan africa"
malawi,2010,100,29,1,"sub-saharan africa"
mali,1820,0,0,0,"sub-saharan africa"
mali,1825,0,0,0,"sub-saharan africa"
mali,1830,0,0,0,"sub-saharan africa"
mali,1835,0,0,0,"sub-saharan africa"
mali,1840,0,0,0,"sub-saharan africa"
mali,1845,0,0,0,"sub-saharan africa"
mali,1850,0,0,0,"sub-saharan africa"
mali,1855,0,0,0,"sub-saharan africa"
mali,1860,0,0,0,"sub-saharan africa"
mali,1865,0,0,0,"sub-saharan africa"
mali,1870,0,0,0,"sub-saharan africa"
mali,1875,0,0,0,"sub-saharan africa"
mali,1880,0,0,0,"sub-saharan africa"
mali,1885,0,0,0,"sub-saharan africa"
mali,1890,0,0,0,"sub-saharan africa"
mali,1895,0,0,0,"sub-saharan africa"
mali,1900,0,0,0,"sub-saharan africa"
mali,1905,0,0,0,"sub-saharan africa"
mali,1910,0,0,0,"sub-saharan africa"
mali,1915,0,0,0,"sub-saharan africa"
mali,1920,0,0,0,"sub-saharan africa"
mali,1925,0,0,0,"sub-saharan africa"
mali,1930,0,0,0,"sub-saharan africa"
mali,1935,0,0,0,"sub-saharan africa"
mali,1940,0,0,0,"sub-saharan africa"
mali,1945,0,0,0,"sub-saharan africa"
mali,1950,1,0,0,"sub-saharan africa"
mali,1955,2,0,0,"sub-saharan africa"
mali,1960,2,0,0,"sub-saharan africa"
mali,1965,6,0,0,"sub-saharan africa"
mali,1970,11,2,0,"sub-saharan africa"
mali,1975,12,2,0,"sub-saharan africa"
mali,1980,11,3,0,"sub-saharan africa"
mali,1985,11,3,0,"sub-saharan africa"
mali,1990,14,3,0,"sub-saharan africa"
mali,1995,19,4,0,"sub-saharan africa"
mali,2000,43,9,1,"sub-saharan africa"
mali,2005,57,20,4,"sub-saharan africa"
mali,2010,73,34,4,"sub-saharan africa"
mauritius,1820,0,0,0,"sub-saharan africa"
mauritius,1825,0,0,0,"sub-saharan africa"
mauritius,1830,0,0,0,"sub-saharan africa"
mauritius,1835,0,0,0,"sub-saharan africa"
mauritius,1840,0,0,0,"sub-saharan africa"
mauritius,1845,0,0,0,"sub-saharan africa"
mauritius,1850,1,0,0,"sub-saharan africa"
mauritius,1855,1,0,0,"sub-saharan africa"
mauritius,1860,2,0,0,"sub-saharan africa"
mauritius,1865,3,0,0,"sub-saharan africa"
mauritius,1870,4,0,0,"sub-saharan africa"
mauritius,1875,5,0,0,"sub-saharan africa"
mauritius,1880,7,0,0,"sub-saharan africa"
mauritius,1885,9,0,0,"sub-saharan africa"
mauritius,1890,13,0,0,"sub-saharan africa"
mauritius,1895,17,0,0,"sub-saharan africa"
mauritius,1900,22,0,0,"sub-saharan africa"
mauritius,1905,26,0,0,"sub-saharan africa"
mauritius,1910,30,0,0,"sub-saharan africa"
mauritius,1915,34,0,0,"sub-saharan africa"
mauritius,1920,38,0,0,"sub-saharan africa"
mauritius,1925,42,0,0,"sub-saharan africa"
mauritius,1930,47,0,0,"sub-saharan africa"
mauritius,1935,51,0,0,"sub-saharan africa"
mauritius,1940,55,1,0,"sub-saharan africa"
mauritius,1945,59,1,0,"sub-saharan africa"
mauritius,1950,63,2,0,"sub-saharan africa"
mauritius,1955,79,5,0,"sub-saharan africa"
mauritius,1960,74,14,0,"sub-saharan africa"
mauritius,1965,77,20,0,"sub-saharan africa"
mauritius,1970,80,21,0,"sub-saharan africa"
mauritius,1975,81,32,0,"sub-saharan africa"
mauritius,1980,93,47,0,"sub-saharan africa"
mauritius,1985,98,46,0,"sub-saharan africa"
mauritius,1990,94,49,2,"sub-saharan africa"
mauritius,1995,97,55,6,"sub-saharan africa"
mauritius,2000,100,66,10,"sub-saharan africa"
mauritius,2005,100,82,22,"sub-saharan africa"
mauritius,2010,100,83,37,"sub-saharan africa"
mozambique,1820,0,0,0,"sub-saharan africa"
mozambique,1825,0,0,0,"sub-saharan africa"
mozambique,1830,0,0,0,"sub-saharan africa"
mozambique,1835,0,0,0,"sub-saharan africa"
mozambique,1840,0,0,0,"sub-saharan africa"
mozambique,1845,0,0,0,"sub-saharan africa"
mozambique,1850,0,0,0,"sub-saharan africa"
mozambique,1855,0,0,0,"sub-saharan africa"
mozambique,1860,0,0,0,"sub-saharan africa"
mozambique,1865,0,0,0,"sub-saharan africa"
mozambique,1870,0,0,0,"sub-saharan africa"
mozambique,1875,0,0,0,"sub-saharan africa"
mozambique,1880,0,0,0,"sub-saharan africa"
mozambique,1885,0,0,0,"sub-saharan africa"
mozambique,1890,0,0,0,"sub-saharan africa"
mozambique,1895,0,0,0,"sub-saharan africa"
mozambique,1900,0,0,0,"sub-saharan africa"
mozambique,1905,1,0,0,"sub-saharan africa"
mozambique,1910,1,0,0,"sub-saharan africa"
mozambique,1915,1,0,0,"sub-saharan africa"
mozambique,1920,2,0,0,"sub-saharan africa"
mozambique,1925,3,0,0,"sub-saharan africa"
mozambique,1930,4,0,0,"sub-saharan africa"
mozambique,1935,5,0,0,"sub-saharan africa"
mozambique,1940,6,0,0,"sub-saharan africa"
mozambique,1945,8,0,0,"sub-saharan africa"
mozambique,1950,11,0,0,"sub-saharan africa"
mozambique,1955,17,0,0,"sub-saharan africa"
mozambique,1960,14,1,0,"sub-saharan africa"
mozambique,1965,10,1,0,"sub-saharan africa"
mozambique,1970,12,3,0,"sub-saharan africa"
mozambique,1975,36,1,0,"sub-saharan africa"
mozambique,1980,34,2,0,"sub-saharan africa"
mozambique,1985,45,3,0,"sub-saharan africa"
mozambique,1990,40,4,0,"sub-saharan africa"
mozambique,1995,36,3,0,"sub-saharan africa"
mozambique,2000,48,3,0,"sub-saharan africa"
mozambique,2005,82,10,1,"sub-saharan africa"
mozambique,2010,98,21,3,"sub-saharan africa"
niger,1820,0,0,0,"sub-saharan africa"
niger,1825,0,0,0,"sub-saharan africa"
niger,1830,0,0,0,"sub-saharan africa"
niger,1835,0,0,0,"sub-saharan africa"
niger,1840,0,0,0,"sub-saharan africa"
niger,1845,0,0,0,"sub-saharan africa"
niger,1850,0,0,0,"sub-saharan africa"
niger,1855,0,0,0,"sub-saharan africa"
niger,1860,0,0,0,"sub-saharan africa"
niger,1865,0,0,0,"sub-saharan africa"
niger,1870,0,0,0,"sub-saharan africa"
niger,1875,0,0,0,"sub-saharan africa"
niger,1880,0,0,0,"sub-saharan africa"
niger,1885,0,0,0,"sub-saharan africa"
niger,1890,0,0,0,"sub-saharan africa"
niger,1895,0,0,0,"sub-saharan africa"
niger,1900,0,0,0,"sub-saharan africa"
niger,1905,0,0,0,"sub-saharan africa"
niger,1910,0,0,0,"sub-saharan africa"
niger,1915,0,0,0,"sub-saharan africa"
niger,1920,0,0,0,"sub-saharan africa"
niger,1925,0,0,0,"sub-saharan africa"
niger,1930,0,0,0,"sub-saharan africa"
niger,1935,0,0,0,"sub-saharan africa"
niger,1940,0,0,0,"sub-saharan africa"
niger,1945,0,0,0,"sub-saharan africa"
niger,1950,0,0,0,"sub-saharan africa"
niger,1955,1,0,0,"sub-saharan africa"
niger,1960,2,0,0,"sub-saharan africa"
niger,1965,6,0,0,"sub-saharan africa"
niger,1970,8,1,0,"sub-saharan africa"
niger,1975,12,1,0,"sub-saharan africa"
niger,1980,18,2,0,"sub-saharan africa"
niger,1985,19,2,0,"sub-saharan africa"
niger,1990,18,3,0,"sub-saharan africa"
niger,1995,18,4,0,"sub-saharan africa"
niger,2000,23,3,0,"sub-saharan africa"
niger,2005,39,8,1,"sub-saharan africa"
niger,2010,55,11,1,"sub-saharan africa"
reunion,1820,0,0,0,"sub-saharan africa"
reunion,1825,0,0,0,"sub-saharan africa"
reunion,1830,0,0,0,"sub-saharan africa"
reunion,1835,0,0,0,"sub-saharan africa"
reunion,1840,0,0,0,"sub-saharan africa"
reunion,1845,0,0,0,"sub-saharan africa"
reunion,1850,1,0,0,"sub-saharan africa"
reunion,1855,1,0,0,"sub-saharan africa"
reunion,1860,2,0,0,"sub-saharan africa"
reunion,1865,2,0,0,"sub-saharan africa"
reunion,1870,4,0,0,"sub-saharan africa"
reunion,1875,5,0,0,"sub-saharan africa"
reunion,1880,8,0,0,"sub-saharan africa"
reunion,1885,11,0,0,"sub-saharan africa"
reunion,1890,15,0,0,"sub-saharan africa"
reunion,1895,20,0,0,"sub-saharan africa"
reunion,1900,26,0,0,"sub-saharan africa"
reunion,1905,34,0,0,"sub-saharan africa"
reunion,1910,42,0,0,"sub-saharan africa"
reunion,1915,51,0,0,"sub-saharan africa"
reunion,1920,60,0,0,"sub-saharan africa"
reunion,1925,67,0,0,"sub-saharan africa"
reunion,1930,73,0,0,"sub-saharan africa"
reunion,1935,80,0,0,"sub-saharan africa"
reunion,1940,86,0,0,"sub-saharan africa"
reunion,1945,93,0,0,"sub-saharan africa"
reunion,1950,100,0,0,"sub-saharan africa"
reunion,1955,100,2,0,"sub-saharan africa"
reunion,1960,100,19,0,"sub-saharan africa"
reunion,1965,100,30,0,"sub-saharan africa"
reunion,1970,100,41,0,"sub-saharan africa"
reunion,1975,100,58,0,"sub-saharan africa"
reunion,1980,100,65,0,"sub-saharan africa"
reunion,1985,100,72,0,"sub-saharan africa"
reunion,1990,100,78,0,"sub-saharan africa"
reunion,1995,100,83,0,"sub-saharan africa"
reunion,2000,100,88,0,"sub-saharan africa"
reunion,2005,100,91,0,"sub-saharan africa"
reunion,2010,100,93,0,"sub-saharan africa"
senegal,1820,0,0,0,"sub-saharan africa"
senegal,1825,0,0,0,"sub-saharan africa"
senegal,1830,0,0,0,"sub-saharan africa"
senegal,1835,0,0,0,"sub-saharan africa"
senegal,1840,0,0,0,"sub-saharan africa"
senegal,1845,0,0,0,"sub-saharan africa"
senegal,1850,0,0,0,"sub-saharan africa"
senegal,1855,0,0,0,"sub-saharan africa"
senegal,1860,0,0,0,"sub-saharan africa"
senegal,1865,0,0,0,"sub-saharan africa"
senegal,1870,0,0,0,"sub-saharan africa"
senegal,1875,0,0,0,"sub-saharan africa"
senegal,1880,0,0,0,"sub-saharan africa"
senegal,1885,0,0,0,"sub-saharan africa"
senegal,1890,0,0,0,"sub-saharan africa"
senegal,1895,0,0,0,"sub-saharan africa"
senegal,1900,0,0,0,"sub-saharan africa"
senegal,1905,0,0,0,"sub-saharan africa"
senegal,1910,0,0,0,"sub-saharan africa"
senegal,1915,0,0,0,"sub-saharan africa"
senegal,1920,0,0,0,"sub-saharan africa"
senegal,1925,0,0,0,"sub-saharan africa"
senegal,1930,0,0,0,"sub-saharan africa"
senegal,1935,1,0,0,"sub-saharan africa"
senegal,1940,1,0,0,"sub-saharan africa"
senegal,1945,2,0,0,"sub-saharan africa"
senegal,1950,2,0,0,"sub-saharan africa"
senegal,1955,8,0,0,"sub-saharan africa"
senegal,1960,13,0,0,"sub-saharan africa"
senegal,1965,22,2,0,"sub-saharan africa"
senegal,1970,23,4,0,"sub-saharan africa"
senegal,1975,24,4,0,"sub-saharan africa"
senegal,1980,30,5,1,"sub-saharan africa"
senegal,1985,36,7,1,"sub-saharan africa"
senegal,1990,41,9,1,"sub-saharan africa"
senegal,1995,47,10,1,"sub-saharan africa"
senegal,2000,54,9,2,"sub-saharan africa"
senegal,2005,69,20,4,"sub-saharan africa"
senegal,2010,81,30,6,"sub-saharan africa"
sudan,1820,0,0,0,"sub-saharan africa"
sudan,1825,0,0,0,"sub-saharan africa"
sudan,1830,0,0,0,"sub-saharan africa"
sudan,1835,0,0,0,"sub-saharan africa"
sudan,1840,0,0,0,"sub-saharan africa"
sudan,1845,0,0,0,"sub-saharan africa"
sudan,1850,0,0,0,"sub-saharan africa"
sudan,1855,0,0,0,"sub-saharan africa"
sudan,1860,0,0,0,"sub-saharan africa"
sudan,1865,0,0,0,"sub-saharan africa"
sudan,1870,0,0,0,"sub-saharan africa"
sudan,1875,0,0,0,"sub-saharan africa"
sudan,1880,0,0,0,"sub-saharan africa"
sudan,1885,0,0,0,"sub-saharan africa"
sudan,1890,0,0,0,"sub-saharan africa"
sudan,1895,0,0,0,"sub-saharan africa"
sudan,1900,0,0,0,"sub-saharan africa"
sudan,1905,0,0,0,"sub-saharan africa"
sudan,1910,1,0,0,"sub-saharan africa"
sudan,1915,1,0,0,"sub-saharan africa"
sudan,1920,1,0,0,"sub-saharan africa"
sudan,1925,2,0,0,"sub-saharan africa"
sudan,1930,2,0,0,"sub-saharan africa"
sudan,1935,3,0,0,"sub-saharan africa"
sudan,1940,4,0,0,"sub-saharan africa"
sudan,1945,5,0,0,"sub-saharan africa"
sudan,1950,7,0,0,"sub-saharan africa"
sudan,1955,5,0,0,"sub-saharan africa"
sudan,1960,13,0,0,"sub-saharan africa"
sudan,1965,20,1,0,"sub-saharan africa"
sudan,1970,28,3,0,"sub-saharan africa"
sudan,1975,33,6,0,"sub-saharan africa"
sudan,1980,43,11,1,"sub-saharan africa"
sudan,1985,41,16,1,"sub-saharan africa"
sudan,1990,43,19,2,"sub-saharan africa"
sudan,1995,47,17,3,"sub-saharan africa"
sudan,2000,39,22,6,"sub-saharan africa"
sudan,2005,50,28,7,"sub-saharan africa"
sudan,2010,56,34,9,"sub-saharan africa"
swaziland,1820,0,0,0,"sub-saharan africa"
swaziland,1825,0,0,0,"sub-saharan africa"
swaziland,1830,0,0,0,"sub-saharan africa"
swaziland,1835,0,0,0,"sub-saharan africa"
swaziland,1840,0,0,0,"sub-saharan africa"
swaziland,1845,0,0,0,"sub-saharan africa"
swaziland,1850,0,0,0,"sub-saharan africa"
swaziland,1855,0,0,0,"sub-saharan africa"
swaziland,1860,0,0,0,"sub-saharan africa"
swaziland,1865,0,0,0,"sub-saharan africa"
swaziland,1870,0,0,0,"sub-saharan africa"
swaziland,1875,0,0,0,"sub-saharan africa"
swaziland,1880,0,0,0,"sub-saharan africa"
swaziland,1885,0,0,0,"sub-saharan africa"
swaziland,1890,0,0,0,"sub-saharan africa"
swaziland,1895,0,0,0,"sub-saharan africa"
swaziland,1900,0,0,0,"sub-saharan africa"
swaziland,1905,0,0,0,"sub-saharan africa"
swaziland,1910,0,0,0,"sub-saharan africa"
swaziland,1915,1,0,0,"sub-saharan africa"
swaziland,1920,2,0,0,"sub-saharan africa"
swaziland,1925,4,0,0,"sub-saharan africa"
swaziland,1930,7,0,0,"sub-saharan africa"
swaziland,1935,12,0,0,"sub-saharan africa"
swaziland,1940,19,0,0,"sub-saharan africa"
swaziland,1945,27,0,0,"sub-saharan africa"
swaziland,1950,38,1,0,"sub-saharan africa"
swaziland,1955,50,1,0,"sub-saharan africa"
swaziland,1960,41,3,0,"sub-saharan africa"
swaziland,1965,48,5,0,"sub-saharan africa"
swaziland,1970,64,12,0,"sub-saharan africa"
swaziland,1975,75,22,2,"sub-saharan africa"
swaziland,1980,82,29,3,"sub-saharan africa"
swaziland,1985,87,31,2,"sub-saharan africa"
swaziland,1990,87,34,3,"sub-saharan africa"
swaziland,1995,96,47,5,"sub-saharan africa"
swaziland,2000,80,37,4,"sub-saharan africa"
swaziland,2005,85,41,5,"sub-saharan africa"
swaziland,2010,96,51,6,"sub-saharan africa"
togo,1820,0,0,0,"sub-saharan africa"
togo,1825,0,0,0,"sub-saharan africa"
togo,1830,0,0,0,"sub-saharan africa"
togo,1835,0,0,0,"sub-saharan africa"
togo,1840,0,0,0,"sub-saharan africa"
togo,1845,0,0,0,"sub-saharan africa"
togo,1850,0,0,0,"sub-saharan africa"
togo,1855,0,0,0,"sub-saharan africa"
togo,1860,0,0,0,"sub-saharan africa"
togo,1865,0,0,0,"sub-saharan africa"
togo,1870,0,0,0,"sub-saharan africa"
togo,1875,0,0,0,"sub-saharan africa"
togo,1880,0,0,0,"sub-saharan africa"
togo,1885,0,0,0,"sub-saharan africa"
togo,1890,0,0,0,"sub-saharan africa"
togo,1895,0,0,0,"sub-saharan africa"
togo,1900,0,0,0,"sub-saharan africa"
togo,1905,0,0,0,"sub-saharan africa"
togo,1910,0,0,0,"sub-saharan africa"
togo,1915,1,0,0,"sub-saharan africa"
togo,1920,1,0,0,"sub-saharan africa"
togo,1925,1,0,0,"sub-saharan africa"
togo,1930,2,0,0,"sub-saharan africa"
togo,1935,3,0,0,"sub-saharan africa"
togo,1940,4,0,0,"sub-saharan africa"
togo,1945,5,0,0,"sub-saharan africa"
togo,1950,6,0,0,"sub-saharan africa"
togo,1955,10,0,0,"sub-saharan africa"
togo,1960,18,1,0,"sub-saharan africa"
togo,1965,24,2,0,"sub-saharan africa"
togo,1970,33,3,0,"sub-saharan africa"
togo,1975,49,9,0,"sub-saharan africa"
togo,1980,66,16,0,"sub-saharan africa"
togo,1985,54,10,0,"sub-saharan africa"
togo,1990,62,12,0,"sub-saharan africa"
togo,1995,61,9,1,"sub-saharan africa"
togo,2000,72,16,1,"sub-saharan africa"
togo,2005,79,35,2,"sub-saharan africa"
togo,2010,97,42,4,"sub-saharan africa"
uganda,1820,0,0,0,"sub-saharan africa"
uganda,1825,0,0,0,"sub-saharan africa"
uganda,1830,0,0,0,"sub-saharan africa"
uganda,1835,0,0,0,"sub-saharan africa"
uganda,1840,0,0,0,"sub-saharan africa"
uganda,1845,0,0,0,"sub-saharan africa"
uganda,1850,0,0,0,"sub-saharan africa"
uganda,1855,0,0,0,"sub-saharan africa"
uganda,1860,0,0,0,"sub-saharan africa"
